Location,Rooms,Daily Inflation(%)
Aksu,1+1,-0.6571147836857341
Aksu,1.5+1,0.0
Aksu,2+1,-0.00891312794202112
Aksu,2.5+1,0.0
Aksu,3+1,-1.963149078726968
Aksu,4+1,2.0576131687242856
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,2.2319859402460454
Aksu/Köyler,2+1,4.061930783242253
Aksu/Köyler,3+1,3.125
Aksu/Köyler,3.5+1,-5.405405405405405
Aksu/Köyler,4+1,7.5520833333333375
Aksu/Köyler,4+2,0.0
Aksu/Köyler,5+1,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.05149991635712362
Alanya,2+0,54.54545454545454
Alanya,2+1,-0.134094789007223
Alanya,2+2,0.0
Alanya,3+1,2.037696254916937
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-1.2434233993222765
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,1.4150943396226416
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-0.7692307692307693
Alanya/Beldeler,1+1,0.8503640994800533
Alanya/Beldeler,2+1,0.05860958826862318
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-0.3003003003003003
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,-6.666666666666667
Alanya/Beldeler,4+1,2.4728997289972936
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,4.84472049689441
Alanya/Beldeler,Stüdyo (1+0),3.618421052631579
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,-14.285714285714285
Alanya/Köyler,3+1,0.8064516129032258
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,7.7227722772277225
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,1.7902018186999606
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,-31.61764705882353
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,0.35250761095978556
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,7.777726793006923
Döşemealtı/Merkez,3+1,3.4412955465587016
Döşemealtı/Merkez,4+1,0.0
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,1.960299696673791
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.4111246118293587
Döşemealtı/Yeniköy,3+1,1.452898714888365
Döşemealtı/Yeniköy,4+1,-2.202425142291509
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-3.8484486873508286
Döşemealtı/Yeşilbayır,2+1,-5.203252032520324
Döşemealtı/Yeşilbayır,3+1,-1.7021276595744639
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-3.885161491652356
Döşemealtı/Yeşilbayır,5+1,4.726696593609718
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,3+1,0.0
Finike,1+1,0.0
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,-2.419045370015059
Finike,3+1,3.058103975535167
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,-1.0232033515952315
Finike/Beldeler,2+1,2.8231393507521734
Finike/Beldeler,3+1,-8.18008877615726
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-0.9417232312113901
Gazipaşa,2+1,-0.09921728585603252
Gazipaşa,3+1,-1.1393156683737744
Gazipaşa,3+2,0.0
Gazipaşa,4+1,-19.078947368421048
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,0.14258555133080217
Kaş,2+1,-4.520261115900982
Kaş,3+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),-7.482993197278906
Kaş/Kalkan,1+1,13.741816111585534
Kaş/Kalkan,2+1,10.305956767420655
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-0.648556045031821
Kaş/Kalkan,3+2,0.0
