Location,Rooms,Daily Inflation(%)
Aksu,1+1,-0.1866252849602253
Aksu,1.5+1,0.0
Aksu,2+1,0.22228242034973061
Aksu,2.5+1,11.0
Aksu,3+1,3.797878370718275
Aksu,4+1,-1.267511674449633
Aksu,4+2,0.0
Aksu,4.5+1,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,0.0
Aksu/Köyler,2+1,0.4307250538406317
Aksu/Köyler,3+1,0.026184865147939915
Aksu/Köyler,4+1,3.1635802469135714
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Köyler,Stüdyo (1+0),0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.6519639108361517
Alanya,2+0,127.27272727272727
Alanya,2+1,-0.4863583443027829
Alanya,2+2,0.0
Alanya,3+1,0.054963295511247984
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+0,0.0
Alanya,4+1,1.6770090773885902
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,5.298013245033108
Alanya,6+1,-44.54545454545455
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),20.0
Alanya/Beldeler,1+1,0.7555755384848906
Alanya/Beldeler,2+1,-1.068324941438981
Alanya/Beldeler,2.5+1,-8.33333333333334
Alanya/Beldeler,3+1,2.9940119760479043
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,4.5272779205941145
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-3.492063492063492
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,116.66666666666667
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,0.0
