Location,Rooms,Daily Inflation(%)
Aksu,1+1,-0.656626406081115
Aksu,1.5+1,0.0
Aksu,2+1,0.9876432419227316
Aksu,2.5+1,0.0
Aksu,3+1,-0.9293734791404039
Aksu,4+1,9.30232558139535
Aksu,4+2,7.5
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,0.0
Aksu/Köyler,2+1,-0.7310870947234486
Aksu/Köyler,3+1,-2.2267002518891688
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-3.5456110154905462
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.1903481298655399
Alanya,2+0,0.0
Alanya,2+1,-0.16800377949140233
Alanya,2+2,0.0
Alanya,3+1,1.6647011528197573
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-8.888736931680043
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.0
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),5.291005291005291
Alanya/Beldeler,1+1,-1.9885048766016642
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,1.0110619826062843
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,2.4043934730362024
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,1.5254237288135657
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/Köyler,6+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,-14.747807017543856
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,14.56185567010309
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,39.53488372093023
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-0.47325534797625574
Döşemealtı/Merkez,2+1,-1.3684960798289256
Döşemealtı/Merkez,3+1,-0.6028584975953395
Döşemealtı/Merkez,4+1,7.2550486163051655
Döşemealtı/Merkez,5+1,0.3776435045317353
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-1.984640420306922
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,-1.578152465779363
Döşemealtı/Yeniköy,3+1,1.9384543253218416
Döşemealtı/Yeniköy,4+1,0.0
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,12.834549878345486
Döşemealtı/Yeşilbayır,2+1,6.693989071038247
Döşemealtı/Yeşilbayır,3+1,0.0
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-8.682309791412976
Döşemealtı/Yeşilbayır,5+1,3.8572251007484133
Döşemealtı/Yeşilbayır,6+1,23.52941176470589
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,-1.2195121951219512
Elmalı,3+1,-0.5546075085324182
Finike,1+1,-1.1184882533197191
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,-0.11370096645820994
Finike,3+1,5.487547488391726
Finike,3.5+1,0.0
Finike/Beldeler,1+1,0.9616351147595903
Finike/Beldeler,2+1,-3.479145895646392
Finike/Beldeler,3+1,0.25722116803710826
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,0.3949773035430101
Gazipaşa,2+1,-1.7127071823204405
Gazipaşa,3+1,-1.4544969308780338
Gazipaşa,3+2,0.0
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,-1.5629788538155127
Kaş,2+1,-5.457301667508843
Kaş,3+1,0.0
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,0.8868648130393092
Kaş/Kalkan,2+1,-5.616675322443973
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,3.610548516582144
Kaş/Kalkan,4+1,-6.540762372258525
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,3.584873855144113
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,1.0433386837881289
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,-2.92758089368259
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,6+1,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,-1.3654353562005193
Kemer,2+1,-7.404326123128116
Kemer,3+1,9.074074074074074
Kemer,3.5+1,0.0
Kemer,4+1,-9.090909090909092
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),0.0
Kemer/Göynük,1+1,3.415256942227892
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,0.0
Kemer/Göynük,3+1,-18.007662835249047
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),0.0
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,12.660944206008596
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,0.0
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,0.0
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,0.6241451251750385
Kepez/Ahatlı,2+0,-1.7033895229694767
Kepez/Ahatlı,2+1,-0.12827237450475593
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,-1.123224314502812
Kepez/Ahatlı,4+1,0.0
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,0.0
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-0.010066082858554327
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,0.0
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,0.5947477030027695
Kepez/Dokuma,3+1,0.8173273395995192
Kepez/Dokuma,4+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
Kepez/Duraliler,1+1,0.006068072743323306
Kepez/Duraliler,2+0,0.7294501905280381
Kepez/Duraliler,2+1,-0.5851528160532682
Kepez/Duraliler,3+1,-2.3971637866265976
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,0.0
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),3.327832783278327
Kepez/Düdenbaşı,1+1,0.3498106969551589
Kepez/Düdenbaşı,2+1,1.9029428598019709
Kepez/Düdenbaşı,3+1,-6.318407960199009
Kepez/Erenköy,1+1,-0.4866959184009703
Kepez/Erenköy,2+0,0.0
Kepez/Erenköy,2+1,0.3491759011261093
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+0,0.0
Kepez/Erenköy,3+1,-2.710512937147138
Kepez/Erenköy,4+1,0.0
Kepez/Erenköy,5+1,3.3950617283950617
Kepez/Erenköy,5+2,0.0
Kepez/Erenköy,5.5+1,0.0
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,-23.684210526315788
Kepez/Köyler,2+1,3.3513513513513513
Kepez/Köyler,3+1,-26.31578947368421
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,0.0
Kepez/Merkez,1+1,-0.23153342084503264
Kepez/Merkez,2+1,7.89868667917448
Kepez/Merkez,3+1,-11.036789297658862
Kepez/Merkez,4+1,0.0
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,1.2345692868342033
Kepez/Sütçüler,2+1,0.703522683476461
Kepez/Sütçüler,3+1,1.1632237916511416
Kepez/Sütçüler,4+1,2.7295285359801413
Kepez/Varsak,1+1,0.9580476639574474
Kepez/Varsak,2+1,1.479725814871446
Kepez/Varsak,2.5+1,0.0
Kepez/Varsak,3+1,-0.23794541350985374
Kepez/Varsak,4+1,0.0
Kepez/Varsak,5+1,0.0
Kepez/Varsak,5+2,0.0
Kepez/Varsak,6+1,0.0
Kepez/Yeniemek,1+1,1.240622140896623
Kepez/Yeniemek,2+1,-0.4137915182162976
Kepez/Yeniemek,3+1,2.5426874536005886
Kepez/Yeniemek,4+1,4.081632653061221
Kepez/Yeniemek,Stüdyo (1+0),0.0
Konyaaltı/Arapsuyu,1+1,0.860337458323904
Konyaaltı/Arapsuyu,2+0,-15.372907153729068
Konyaaltı/Arapsuyu,2+1,-0.5021270268359536
Konyaaltı/Arapsuyu,3+1,-0.09422418541146557
Konyaaltı/Arapsuyu,3+2,0.0
Konyaaltı/Arapsuyu,4+1,-0.834878561524938
Konyaaltı/Arapsuyu,4+2,0.0
Konyaaltı/Arapsuyu,5+1,0.0
Konyaaltı/Arapsuyu,5+2,0.0
Konyaaltı/Arapsuyu,6+1,0.0
Konyaaltı/Arapsuyu,6+2,0.0
Konyaaltı/Arapsuyu,7+1,0.0
Konyaaltı/Arapsuyu,Stüdyo (1+0),-17.198335644937597
