Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,-0.09582648769042547
Aksu,2+1,-0.6738524610778679
Aksu,2.5+1,0.0
Aksu,3+1,-5.93771508668797
Aksu,4+1,-5.720108695652177
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,0.5519982336056594
Aksu/Köyler,2+1,1.9722352824725933
Aksu/Köyler,3+1,-8.984374999999996
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-17.741935483870968
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.5013754715767433
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,-0.06631277317791698
Alanya,2+2,5.555555555555555
Alanya,2.5+1,0.0
Alanya,3+1,-0.4238847404792392
Alanya,3.5+1,0.0
Alanya,4+1,0.46389958771034767
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,1.3749708692612335
Alanya,Stüdyo (1+0),-4.385964912280695
Alanya/Beldeler,1+1,-1.4589976265221583
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,-0.27649337336444785
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,1.1552895155525973
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-2.2246046636290506
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-1.9784172661870503
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,-14.285714285714285
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-0.5540974044911053
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,2.720460507345759
Döşemealtı/Merkez,2+1,0.93501418802624
Döşemealtı/Merkez,3+1,-2.4383454879474518
Döşemealtı/Merkez,4+1,0.0
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,1.9927837652161013
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.10279347143753248
Döşemealtı/Yeniköy,3+1,-2.003479990057181
Döşemealtı/Yeniköy,4+1,-0.8305647840531563
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-4.985337243401763
Döşemealtı/Yeşilbayır,2+1,-21.978021978021978
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-6.731470230862695
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,0.0
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,0.0
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,14.392523364485976
Döşemealtı/Yeşilbayır,6+3,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,0.0
Elmalı,3+1,0.0
Finike,1+1,1.4657159320080557
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,5.588044184535401
Finike,3+1,0.0
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-0.7920792079207838
Finike/Beldeler,2+1,0.3184713375796132
Finike/Beldeler,3+1,0.0
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-2.460781298062133
Gazipaşa,2+1,0.17471992461522354
Gazipaşa,3+1,0.21080277844972942
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,0.0
Kaş,2+1,5.351473922902486
Kaş,3+1,5.150976909413854
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),16.911764705882344
Kaş/Kalkan,1+1,4.498308404558404
Kaş/Kalkan,2+1,1.6857047798602638
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,4.054054054054055
Kaş/Kalkan,4+1,-4.855738971729895
Kaş/Kalkan,4+2,0.0
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,0.0
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,0.0
Kaş/Köyler,2+2,17.647058823529413
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,1.6901408450704227
Kaş/Köyler,3+2,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,5.53782236408775
Kemer,2+0,0.0
Kemer,2+1,5.99250936329589
Kemer,3+1,-0.09713453132588634
Kemer,3.5+1,0.0
Kemer,4+1,0.0
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),-5.416666666666667
Kemer/Göynük,1+1,0.0
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,5.405405405405405
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),-4.119497341014266
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,9.090909090909092
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,6.099960645415195
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,0.0
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,-0.2090847342059279
Kepez/Ahatlı,1.5+1,0.0
Kepez/Ahatlı,2+0,-0.30068750498780944
Kepez/Ahatlı,2+1,-0.3882604538448999
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,-2.8683897801544878
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,0.0
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-1.5950864620814427
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,-2.364864864864864
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,0.34913332785673873
Kepez/Dokuma,2.5+1,0.0
Kepez/Dokuma,3+1,-0.32335396108602077
Kepez/Dokuma,4+1,0.46948356807511055
Kepez/Dokuma,Stüdyo (1+0),-53.48837209302325
Kepez/Duraliler,1+1,0.5302961576208369
Kepez/Duraliler,2+0,0.0
Kepez/Duraliler,2+1,-4.269555268959703
Kepez/Duraliler,3+1,0.7501923570146228
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,0.0
Kepez/Duraliler,5+1,-8.333333333333332
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),3.242864424057088
Kepez/Düdenbaşı,1+1,-0.7818215927211242
Kepez/Düdenbaşı,2+1,-0.1554424664858051
Kepez/Düdenbaşı,3+1,5.386711381261793
Kepez/Erenköy,1+1,0.9222358169777947
Kepez/Erenköy,2+0,0.0
Kepez/Erenköy,2+1,-0.39368137882520277
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+0,0.0
Kepez/Erenköy,3+1,1.731731294134457
Kepez/Erenköy,4+1,3.3964817320703675
Kepez/Erenköy,5+1,0.0
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,0.0
Kepez/Köyler,2+1,0.0
Kepez/Köyler,3+1,0.0
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,0.0
Kepez/Köyler,4.5+1,0.0
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,1.8878311494736337
Kepez/Merkez,2+1,2.2436423297785106
Kepez/Merkez,3+1,-2.525252525252525
Kepez/Merkez,4+1,0.0
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,0.9807303387238638
Kepez/Sütçüler,2+1,2.3474783097273217
Kepez/Sütçüler,3+1,-5.573302266150558
Kepez/Sütçüler,4+1,-0.4444444444444379
Kepez/Sütçüler,4+2,3.125
