Location,Rooms,Daily Inflation(%)
Aksu,1+1,0.543750911820476
Aksu,1.5+1,0.0
Aksu,2+1,-0.03268733103300972
Aksu,2.5+1,0.0
Aksu,3+1,1.3196176226101455
Aksu,4+1,8.80597014925374
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,2.338129496402875
Aksu/Köyler,2+1,0.2606544585194226
Aksu/Köyler,3+1,-4.454976303317533
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-12.925170068027214
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.7787906315412783
Alanya,2+0,0.0
Alanya,2+1,-0.6585999360910889
Alanya,2+2,0.0
Alanya,3+1,-2.8074823738523715
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,2.62548649596918
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.0
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-12.162162162162163
Alanya/Beldeler,1+1,-0.472880548765923
Alanya/Beldeler,2+0,0.0
Alanya/Beldeler,2+1,1.9544813913546608
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,4.594594594594598
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,-6.25
Alanya/Beldeler,4+1,1.7492460146488542
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,16.666666666666664
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,2.8776978417266212
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,-28.205128205128204
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,46.236559139784944
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-4.074133248122699
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,3.0304462934946987
Döşemealtı/Merkez,3+1,-6.971849513285975
Döşemealtı/Merkez,4+1,0.0
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,0.5178983101265424
Döşemealtı/Yeniköy,2+0,4.3478260869565215
Döşemealtı/Yeniköy,2+1,0.5104169291548114
Döşemealtı/Yeniköy,3+1,-0.999028281785803
Döşemealtı/Yeniköy,4+1,9.098272138228939
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,6.796941376380629
Döşemealtı/Yeşilbayır,2+1,-1.1659051520403367
Döşemealtı/Yeşilbayır,3+1,0.0
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-0.9978991596638654
Döşemealtı/Yeşilbayır,5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-6.206896551724138
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,3+1,0.7936507936507995
Finike,1+1,0.0
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,0.32510159424820023
Finike,3+1,1.277584204413468
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,-3.16701246563095
Finike/Beldeler,2+1,2.2169552273318587
Finike/Beldeler,3+1,12.060723514211876
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,1.3008734435978362
Gazipaşa,2+1,-1.1945392491467512
Gazipaşa,3+1,1.933043313788533
Gazipaşa,3+2,0.0
Gazipaşa,4+1,1.3333333333333286
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Gazipaşa/Köyler,4+1,0.0
Kaş,1+1,-1.2515644555694672
Kaş,2+1,6.9866118490407
Kaş,3+1,7.805907172995787
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),8.088235294117641
Kaş/Kalkan,1+1,-4.1813272236314525
Kaş/Kalkan,2+1,-2.7944314440962925
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,8.084840323201243
Kaş/Kalkan,3+2,0.0
Kaş/Kalkan,4+1,-6.056293485135985
Kaş/Kalkan,5+1,-10.85795097423005
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+3,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,0.0
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-2.886928628708895
Kaş/Köyler,3+1,-5.970149253731338
Kaş/Köyler,3+2,0.0
Kaş/Köyler,4+1,0.0
Kaş/Köyler,6+1,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,-2.7777777777777795
Kemer,2+1,2.0949592900924108
Kemer,3+1,0.0
Kemer,3.5+1,0.0
Kemer,4+1,0.0
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,7+1,0.0
Kemer,Stüdyo (1+0),0.0
Kemer/Göynük,1+1,-2.840199750312112
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,-0.38387715930902666
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),0.6807445972342225
Kemer/Köyler,1+1,21.15384615384615
Kemer/Köyler,2+1,0.0
Kemer/Köyler,2.5+1,0.0
Kemer/Tekirova,1+1,-1.2014134275618324
Kemer/Tekirova,2+1,14.482758620689657
Kemer/Tekirova,3+1,-32.25806451612903
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,-1.9529869927184595
Kepez/Ahatlı,2+0,0.30509975887278007
Kepez/Ahatlı,2+1,-0.09408997204941075
Kepez/Ahatlı,3+1,0.2606922540846053
Kepez/Ahatlı,4+0,0.0
Kepez/Ahatlı,5+1,0.0
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),4.050481591448791
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,2.049149338374294
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,0.8194382961979231
Kepez/Dokuma,3+1,-0.3737780333525095
Kepez/Dokuma,5+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
Kepez/Duraliler,1+1,1.3355732636026376
Kepez/Duraliler,2+0,0.0
Kepez/Duraliler,2+1,0.5332118858188593
Kepez/Duraliler,3+1,1.2859964175813974
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,-20.0
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),6.235962478530845
Kepez/Düdenbaşı,1+1,-0.16928657799273925
Kepez/Düdenbaşı,2+1,0.1724465994300593
Kepez/Düdenbaşı,3+1,-3.2158317872603543
Kepez/Erenköy,1+1,-2.219700183984066
Kepez/Erenköy,2+0,-1.3513513513513513
Kepez/Erenköy,2+1,0.9146270140876483
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,-1.6135833541976878
Kepez/Erenköy,4+1,-6.0324825986078885
Kepez/Erenköy,5+1,-1.7699115044247788
Kepez/Erenköy,5+2,0.0
Kepez/Erenköy,5.5+1,0.0
Kepez/Erenköy,6+2,0.0
Kepez/Erenköy,Stüdyo (1+0),10.981308411214963
Kepez/Köyler,2+1,0.0
Kepez/Köyler,3+1,0.0
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,3.5897435897435894
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,0.11635640915079329
Kepez/Merkez,2+1,1.5363085535016774
Kepez/Merkez,3+1,-2.922077922077922
Kepez/Merkez,4+1,-0.7874015748031495
Kepez/Sütçüler,1+1,-2.5210084033613476
Kepez/Sütçüler,2+1,-0.6533669516527045
