Location,Rooms,Daily Inflation(%)
Aksu,1+1,-0.4198622906347838
Aksu,1.5+1,0.0
Aksu,2+1,-0.36309634349076114
Aksu,2.5+1,0.0
Aksu,3+0,0.0
Aksu,3+1,-0.03514514946728401
Aksu,4+1,16.928446771378702
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-2.9373599150642913
Aksu/Köyler,2+1,1.827485380116959
Aksu/Köyler,3+1,7.046850998463896
Aksu/Köyler,4+1,-10.246821241585632
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.6424092206384522
Alanya,2+0,0.0
Alanya,2+1,0.29985417988467644
Alanya,2+2,0.0
Alanya,3+1,-2.4369185286207147
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-2.3515575794396177
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,1.1320754716981132
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-9.09090909090908
Alanya/Beldeler,1+1,1.8918696100296155
Alanya/Beldeler,2+1,-0.6433251173441594
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-0.8996539792387501
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,1.2521150592216639
Alanya/Beldeler,4+2,38.2716049382716
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-5.847953216374268
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,3.8461538461538463
Alanya/İncekum (Yeşilköy),3+1,15.643564356435643
Alanya/İncekum (Yeşilköy),4+1,53.125
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,4.313831221353468
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,22.377622377622384
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,-6.25
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,5.737704918032794
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,0.04870977775430455
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,-5.789549683354994
Döşemealtı/Merkez,3+1,-3.2204724409448797
Döşemealtı/Merkez,4+1,-5.239012753463625
Döşemealtı/Merkez,5+1,1.2093023255814048
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-0.5661392828816684
Döşemealtı/Yeniköy,2+0,-4.166666666666666
Döşemealtı/Yeniköy,2+1,-0.5060381140618389
Döşemealtı/Yeniköy,3+1,1.5992437833979614
Döşemealtı/Yeniköy,4+1,4.330912863070541
Döşemealtı/Yeniköy,5+1,-44.230769230769226
Döşemealtı/Yeniköy,Stüdyo (1+0),-10.0
Döşemealtı/Yeşilbayır,1+1,-8.780903665814158
Döşemealtı/Yeşilbayır,2+1,6.440677966101695
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,3.562005277044855
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,1.5537232125824085
Döşemealtı/Yeşilbayır,5+1,-6.936416184971097
Döşemealtı/Yeşilbayır,6+1,-2.611940298507467
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,0.0
Elmalı,3+1,0.0
Finike,1+1,0.0
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,2.8064657338802568
Finike,3+1,0.0
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,-0.27519779841761266
Finike/Beldeler,2+1,-0.09108258154059176
Finike/Beldeler,3+1,1.3722815183372177
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-1.9511680641248748
Gazipaşa,2+1,1.5071173368116473
Gazipaşa,3+1,6.573764399851349
Gazipaşa,3+2,0.0
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Gazipaşa/Köyler,4+1,0.0
Kaş,1+1,-3.08268994069598
Kaş,2+1,-1.7376237623762385
Kaş,3+1,-2.544031311154596
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,16.28838451268359
Kaş/Kalkan,2+1,13.087916918286279
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-12.505768343331782
Kaş/Kalkan,3+2,0.0
Kaş/Kalkan,4+1,-7.269801728274198
Kaş/Kalkan,5+1,-24.528598365807674
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+3,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,-2.681511150334352
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,0.0
Kaş/Köyler,3+2,0.0
Kaş/Köyler,4+1,22.058823529411764
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,0.0
Kemer,2+1,-3.164153748141854
Kemer,3+1,-3.1851253031527844
Kemer,3.5+1,0.0
Kemer,4+1,21.433518005540165
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,60.0
Kemer,6+1,0.0
Kemer,7+1,0.0
Kemer,Stüdyo (1+0),-0.6896551724137981
Kemer/Göynük,1+1,1.9938650306748444
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,-5.71359105275954
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),0.0
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,0.0
Kemer/Köyler,2.5+1,0.0
Kemer/Tekirova,1+1,0.0
Kemer/Tekirova,2+1,-10.000000000000005
Kemer/Tekirova,3+1,0.0
Kemer/Tekirova,5+1,0.0
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,-0.16385164718365872
Kepez/Ahatlı,2+0,-1.0591350114495075
Kepez/Ahatlı,2+1,-0.01829968548886417
Kepez/Ahatlı,3+0,50.943396226415096
Kepez/Ahatlı,3+1,-2.183698879417681
Kepez/Ahatlı,4+0,0.0
Kepez/Ahatlı,4+1,0.0
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,0.0
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-1.4081785118956167
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,7.6059564719358566
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,-0.08857395925597134
Kepez/Dokuma,3+1,-0.3072663425175532
Kepez/Dokuma,5+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
Kepez/Duraliler,1+1,1.9852941176470587
Kepez/Duraliler,2+0,-3.1198686371100224
Kepez/Duraliler,2+1,0.232678865147807
Kepez/Duraliler,3+1,-4.924595167882462
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,0.0
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),0.3727027374373418
Kepez/Düdenbaşı,1+1,0.7337869348656944
Kepez/Düdenbaşı,2+1,0.12059965316596549
Kepez/Düdenbaşı,3+1,4.511914842143467
Kepez/Erenköy,1+1,-5.997554562508253
Kepez/Erenköy,2+0,12.121212121212121
Kepez/Erenköy,2+1,0.08651083619792593
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,-0.8328741965105626
Kepez/Erenköy,3+2,0.0
Kepez/Erenköy,4+1,-1.782531194295908
Kepez/Erenköy,5+1,0.0
Kepez/Erenköy,5+2,0.0
Kepez/Erenköy,5.5+1,0.0
Kepez/Erenköy,6+2,0.0
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,0.0
Kepez/Köyler,2+1,0.0
Kepez/Köyler,3+1,-22.633744855967084
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,0.0
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,0.7846851130580426
Kepez/Merkez,2+1,0.87918939984412
Kepez/Merkez,3+1,-2.977049180327869
Kepez/Merkez,4+1,0.0
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,0.011575413821055305
Kepez/Sütçüler,2+1,0.4465792702515707
Kepez/Sütçüler,3+1,2.1921341070277287
