Location,Rooms,Daily Inflation(%)
Aksu,1+1,-0.44005083665655265
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,0.5225788594663267
Aksu,3+1,-1.923076923076935
Aksu,4+1,4.918032786885246
Aksu,4+2,0.0
Aksu,5+1,10.719530102790019
Aksu,6+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),11.290322580645155
Aksu/Köyler,1+1,0.02941243014547353
Aksu/Köyler,2+1,-1.5617540748823533
Aksu/Köyler,3+1,2.628010589526708
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-15.217391304347828
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,2.4752475247524828
Aksu/Pınarlı,2+1,-32.58426966292135
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.7145388172214807
Alanya,1.5+1,0.0
Alanya,2+0,-31.428571428571427
Alanya,2+1,-0.030617641788838558
Alanya,2+2,0.0
Alanya,2.5+1,-18.726591760299627
Alanya,3+1,-0.9069572368533125
Alanya,3+2,0.0
Alanya,3.5+1,-12.5
Alanya,4+1,-1.5349810531078592
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.0
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),5.88235294117647
Alanya/Beldeler,1+1,0.15366858642622283
Alanya/Beldeler,2+1,-1.4363957565906165
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-4.9026607644342945
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.1936996635742651
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-5.263157894736842
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),-8.068783068783068
Alanya/Demirtaş,1+1,-8.108108108108109
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,3.1449893390191894
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,8.47457627118644
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,11.881005173688093
Demre/Kale(Demre),3+0,187.5
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Kale(Demre),Stüdyo (1+0),0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,7.999999999999992
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,2+1,-29.7029702970297
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,2.264377239327138
Döşemealtı/Merkez,2+1,-3.66205725376031
Döşemealtı/Merkez,3+1,6.371774618220108
Döşemealtı/Merkez,4+1,-4.705882352941185
Döşemealtı/Merkez,4+2,0.0
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+3,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),15.384615384615385
Döşemealtı/Yeniköy,1+1,-0.9844695152384838
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,1.2717406108257854
Döşemealtı/Yeniköy,2.5+1,0.0
Döşemealtı/Yeniköy,3+1,2.798917246713073
Döşemealtı/Yeniköy,4+1,0.0
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
