Location,Rooms,Daily Inflation(%)
Aksu,1+1,0.2643010891937923
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,1.3236606245007771
Aksu,3+1,0.9127324286877101
Aksu,4+1,4.3312101910828025
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,6+1,0.0
Aksu,7+1,0.0
Aksu/Köyler,1+1,3.967808347370388
Aksu/Köyler,2+1,3.6783514087656495
Aksu/Köyler,3+1,-3.201086956521736
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,-0.43478260869565216
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Pınarlı,Stüdyo (1+0),66.66666666666666
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.1905339537278907
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,-2.33422893616607
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,-4.0764820125098975
Alanya,3+2,-7.142857142857142
Alanya,3.5+1,0.0
Alanya,4+1,-4.3865580109841815
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-9.234629529100113
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),0.0
Alanya/Beldeler,1+1,-1.6334198907447397
Alanya/Beldeler,2+0,0.0
Alanya/Beldeler,2+1,-1.936335783736423
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,1.0545731253411765
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-0.11990407673859796
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,6+2,0.0
Alanya/Beldeler,Stüdyo (1+0),3.5897435897435823
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,-15.285714285714286
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,11.77944862155389
Demre/Kale(Demre),2+0,561.1111111111111
Demre/Kale(Demre),2+1,9.753741362936754
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Kale(Demre),Stüdyo (1+0),0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
