Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.43453304131307896
Aksu,1.5+1,0.0
Aksu,2+1,0.08356877029094019
Aksu,2.5+1,0.0
Aksu,3+1,-3.1539191250246144
Aksu,4+1,-9.269746646795827
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-1.098976578061674
Aksu/Köyler,2+1,-1.391162029459899
Aksu/Köyler,3+1,1.0384959713518365
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-1.4373716632443534
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,20.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.24186727859558257
Alanya,2+0,0.0
Alanya,2+1,1.101454710685219
Alanya,2+2,0.0
Alanya,2.5+1,1.0
Alanya,3+1,-0.0732314568724603
Alanya,3.5+1,0.0
Alanya,4+1,0.48753703861481484
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-1.6051364365971015
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),-5.7324840764331215
Alanya/Beldeler,1+1,0.513900990527379
Alanya/Beldeler,1.5+1,6.0
Alanya/Beldeler,2+1,0.5522455276709333
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,0.8336615923833408
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-0.7559604574529976
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),8.124999999999991
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,-59.36254980079681
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,-5.454545454545454
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Alanya/İncekum (Yeşilköy),5+1,0.0
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-1.045856798069186
Demre/Kale(Demre),4+1,33.92857142857144
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,-88.9763779527559
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,2+1,-31.03448275862069
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,-0.6102549362106637
Döşemealtı/Merkez,2+1,-0.320733104238263
Döşemealtı/Merkez,3+1,7.466852756454981
Döşemealtı/Merkez,3+2,0.0
Döşemealtı/Merkez,4+1,0.2525438776206982
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,80.45112781954887
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-0.41642553741765936
Döşemealtı/Yeniköy,2+0,4.166666666666666
Döşemealtı/Yeniköy,2+1,0.6185025880294551
Döşemealtı/Yeniköy,3+1,-0.5648763464785983
Döşemealtı/Yeniköy,4+1,25.0
Döşemealtı/Yeniköy,5+1,31.818181818181817
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,4.564315352697099
Döşemealtı/Yeşilbayır,2+1,2.3255813953488373
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-3.776435045317224
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,12.891758560650022
Döşemealtı/Yeşilbayır,5+1,-4.140127388535034
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,-52.17391304347826
Elmalı,3+1,-3.1031031031030976
Finike,1+1,-4.257246376811592
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,4.850840442178583
Finike,3+1,12.676609105180523
Finike,3.5+1,0.0
Finike/Beldeler,1+1,-1.3358386149905543
Finike/Beldeler,2+1,1.9914893617021292
Finike/Beldeler,3+1,-0.7999999999999973
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,-1.1252591057151409
Gazipaşa,2+0,0.0
Gazipaşa,2+1,-0.5470198905283715
Gazipaşa,3+1,-10.068737270875763
Gazipaşa,3+2,0.0
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,66.66666666666666
Gazipaşa/Köyler,3+1,4.779411764705877
Kaş,1+1,5.1251489868891555
Kaş,2+1,7.142338416848213
Kaş,3+1,7.692307692307702
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,-0.1473782190505722
Kaş/Kalkan,2+1,-1.5538406956465012
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-8.14655172413793
Kaş/Kalkan,4+1,-2.071737198329357
Kaş/Kalkan,5+1,-23.11439346323068
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,-93.54838709677419
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,3.7125569582430615
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,2.5477707006369474
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,9.952606635071092
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,41.72757475083055
Kemer,2+1,-4.915730337078646
Kemer,3+1,-1.3271485633294702
Kemer,3.5+1,0.0
Kemer,4+1,0.0
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),16.23931623931624
Kemer/Göynük,1+1,0.0
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,10 Üzeri,0.0
Kemer/Göynük,2+1,-6.425452276980648
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,0.0
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),20.608466037470677
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,0.0
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+1,-31.98198198198198
Kemer/Köyler,5+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,0.0
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,0.0
Kepez/Ahatlı,1+1,-0.23043489177180929
Kepez/Ahatlı,1.5+1,0.0
Kepez/Ahatlı,2+0,-0.15845535854817921
Kepez/Ahatlı,2+1,1.301938178728282
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,1.4461315979754201
Kepez/Ahatlı,4+1,-73.75
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,-7.913669064748201
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),0.7275833033160812
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,-1.0141570141570104
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,0.06496881496880891
Kepez/Dokuma,2.5+1,0.0
Kepez/Dokuma,3+1,4.710681153665665
Kepez/Dokuma,4+1,-8.974358974358974
Kepez/Dokuma,5+1,-26.666666666666668
Kepez/Dokuma,Stüdyo (1+0),80.30303030303028
Kepez/Duraliler,1+1,0.758214725004384
Kepez/Duraliler,2+0,-4.054394359103491
Kepez/Duraliler,2+1,1.0600679200254803
Kepez/Duraliler,3+1,1.1904409076988416
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,-14.385964912280707
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),2.2340425531914962
Kepez/Düdenbaşı,1+1,0.5766210423770088
Kepez/Düdenbaşı,2+1,-2.768091609625891
Kepez/Düdenbaşı,3+1,-2.7432689001509893
Kepez/Erenköy,1+1,1.4305205810368964
Kepez/Erenköy,2+0,8.49056603773585
Kepez/Erenköy,2+1,0.05717817201496725
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+0,0.0
Kepez/Erenköy,3+1,0.20509188769970887
Kepez/Erenköy,4+1,3.0444964871194453
Kepez/Erenköy,5+1,-1.7857142857142856
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,0.0
Kepez/Köyler,2+1,0.0
Kepez/Köyler,3+1,0.0
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,3.260869565217391
Kepez/Köyler,4.5+1,0.0
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,0.5899334082187287
Kepez/Merkez,2+1,2.6833631484794287
Kepez/Merkez,3+1,-3.260869565217391
Kepez/Merkez,4+1,2.976190476190472
Kepez/Merkez,Stüdyo (1+0),6.0
Kepez/Sütçüler,1+1,-0.7967438341741641
Kepez/Sütçüler,2+1,-0.35236372032781704
Kepez/Sütçüler,3+1,2.020568663036907
Kepez/Sütçüler,4+1,9.48905109489051
Kepez/Sütçüler,4+2,0.0
Kepez/Sütçüler,5+1,0.0
Kepez/Varsak,1+1,-0.7461641051791515
Kepez/Varsak,2+0,28.947368421052634
Kepez/Varsak,2+1,0.4997586541301223
Kepez/Varsak,3+1,0.316484756257535
Kepez/Varsak,4+1,11.979166666666668
Kepez/Varsak,5+1,-13.0
Kepez/Varsak,5+2,0.0
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,0.3014203621381476
Kepez/Yeniemek,2+1,1.7091403003199537
Kepez/Yeniemek,3+1,-7.4201127819548836
Kepez/Yeniemek,5+1,0.0
Kepez/Yeniemek,6+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),0.0
Konyaaltı/Arapsuyu,1+1,0.7782819757276188
Konyaaltı/Arapsuyu,2+0,-5.035971223021588
Konyaaltı/Arapsuyu,2+1,-0.7282965631049907
Konyaaltı/Arapsuyu,3+1,-0.4141631658244496
Konyaaltı/Arapsuyu,3+2,0.0
Konyaaltı/Arapsuyu,4+1,1.3112509858190966
Konyaaltı/Arapsuyu,4+2,0.0
Konyaaltı/Arapsuyu,5+1,-5.557480081159999
Konyaaltı/Arapsuyu,5+2,0.0
Konyaaltı/Arapsuyu,6+1,-4.76190476190476
Konyaaltı/Arapsuyu,7+1,-59.48275862068966
Konyaaltı/Arapsuyu,Stüdyo (1+0),11.33333333333332
Konyaaltı/Doyran,2+1,0.0
Konyaaltı/Köyler,1+1,-1.8067978533094775
Konyaaltı/Köyler,10 Üzeri,0.0
Konyaaltı/Köyler,2+0,0.0
Konyaaltı/Köyler,2+1,0.0
Konyaaltı/Köyler,3+1,-2.585034013605442
Konyaaltı/Köyler,3+2,0.0
Konyaaltı/Köyler,4+1,4.999999999999996
Konyaaltı/Köyler,5+1,0.0
Konyaaltı/Köyler,6+2,0.0
Konyaaltı/Köyler,8+3,0.0
Konyaaltı/Merkez,1+1,-0.0836960440897403
Konyaaltı/Merkez,2+0,0.0
Konyaaltı/Merkez,2+1,1.1802642095141473
Konyaaltı/Merkez,3+1,1.1058233265083972
Konyaaltı/Merkez,4+1,-5.753739930955132
Konyaaltı/Merkez,5+1,0.0
Konyaaltı/Merkez,Stüdyo (1+0),0.0
Korkuteli,1+1,6.857142857142858
Korkuteli,2+0,0.0
Korkuteli,2+1,-3.8331071913161514
Korkuteli,3+1,-0.5398110661268615
Korkuteli,5+1,0.0
Korkuteli/Bozova,2+1,0.0
Korkuteli/Köyler,2+1,0.0
Korkuteli/Köyler,3+1,0.0
