Location,Rooms,Daily Inflation(%)
Aksu,1+1,-0.3879350044798544
Aksu,1.5+1,0.0
Aksu,2+1,-0.03533797569863101
Aksu,3+1,0.23803740587807393
Aksu,4+1,-1.585014409221902
Aksu,5+1,31.76291793313069
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-3.5056657223796037
Aksu/Köyler,2+1,-1.219512195121958
Aksu/Köyler,3+1,0.0
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Köyler,8+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-2.8802177008594403
Alanya,2+0,27.083333333333332
Alanya,2+1,-0.5129582190606387
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,1.0796583364444077
Alanya,3+2,0.0
Alanya,3.5+1,-11.11111111111111
Alanya,4+1,-0.749363041414806
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,0.0
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),0.0
Alanya/Beldeler,1+1,-1.089575199174255
Alanya/Beldeler,2+1,0.7238827825267756
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-0.02850162866449659
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-1.3560542421696953
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),14.784334842668754
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,2+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,75.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,-0.2865329512894024
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,0,0.0
Döşemealtı/Köyler,2+1,57.14285714285714
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,-0.9221703527971291
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,3.9624815158705604
Döşemealtı/Merkez,3+1,1.5928943698157505
Döşemealtı/Merkez,4+1,2.3006955591225227
Döşemealtı/Merkez,5+1,0.0
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-1.578562554862125
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.3902329838050396
Döşemealtı/Yeniköy,3+1,-1.2194814465105202
Döşemealtı/Yeniköy,4+1,0.0
Döşemealtı/Yeniköy,5+1,21.09826589595376
Döşemealtı/Yeniköy,6+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,0.0
Döşemealtı/Yeşilbayır,2+1,2.998900926362072
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,0.0
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,0.0
Döşemealtı/Yeşilbayır,5+1,0.0
Döşemealtı/Yeşilbayır,6+1,0.0
