Location,Rooms,Daily Inflation(%)
Aksu,1+1,0.14077425842131783
Aksu,1.5+1,13.432835820895523
Aksu,2+1,-1.7643204329271491
Aksu,3+1,-4.924023592320408
Aksu,4+1,0.0
Aksu,5+1,0.5767012687427979
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,0.0
Aksu/Köyler,2+1,0.9861932938856073
Aksu/Köyler,3+1,-4.424418604651169
Aksu/Köyler,4+1,6.990521327014224
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,-31.818181818181817
Alanya,1+1,0.6916011172270685
Alanya,2+0,0.0
Alanya,2+1,-5.313201584124057
Alanya,3+1,-17.79677891549407
Alanya,3+2,0.0
Alanya,3.5+1,-16.666666666666664
Alanya,4+1,-10.32581976607244
Alanya,4+2,-29.1044776119403
Alanya,4.5+2,0.0
Alanya,5+1,4.885057471264362
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),2.564102564102564
Alanya/Beldeler,1+1,-1.4758392460028946
Alanya/Beldeler,2+1,-2.5413166711674093
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-6.082055845434079
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,-1.5286555393507217
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-9.999999999999995
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,1.0869565217391264
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,-22.142857142857142
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,2.3753867308353374
Demre/Kale(Demre),2.5+1,0.0
Demre/Kale(Demre),3+0,65.21739130434783
Demre/Kale(Demre),3+1,-6.358381502890169
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,-10.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,0,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,0.4528339442997622
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,3.1150927082332593
Döşemealtı/Merkez,3+1,0.3626369431614309
Döşemealtı/Merkez,4+1,3.4223323240664323
Döşemealtı/Merkez,5+1,-1.2558139534883654
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,-0.2895875259479887
Döşemealtı/Yeniköy,2+0,10.638297872340425
Döşemealtı/Yeniköy,2+1,-5.427772143799948
Döşemealtı/Yeniköy,3+1,-5.042068227015451
Döşemealtı/Yeniköy,4+1,17.680047225501774
Döşemealtı/Yeniköy,5+1,0.0
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-4.036908881199546
Döşemealtı/Yeşilbayır,2+1,8.008308331410104
Döşemealtı/Yeşilbayır,3+1,-2.055609650546369
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,0.4811457983663454
Döşemealtı/Yeşilbayır,5+1,24.867724867724867
Döşemealtı/Yeşilbayır,6+1,0.0
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Elmalı,2+1,-2.564102564102564
Elmalı,3+1,-4.316546762589936
Elmalı,Stüdyo (1+0),0.0
Finike,1+1,1.2308998302207168
Finike,2+0,0.0
Finike,2+1,3.4747772054615322
Finike,3+1,-15.830985915492954
Finike,3.5+1,0.0
Finike,Stüdyo (1+0),0.0
Finike/Beldeler,1+1,-0.9168951837088442
Finike/Beldeler,2+1,-0.04480955937265835
Finike/Beldeler,3+1,-2.2416621104428693
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,1.0429466175165545
Gazipaşa,2+1,-8.371510070014702
Gazipaşa,3+1,0.0
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,2+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,0.0
Kaş,2+1,0.16309606081547023
Kaş,3+1,3.5616438356164384
Kaş,5+1,38.36477987421384
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,-0.906344410876133
Kaş/Kalkan,2+1,-8.250169606512884
Kaş/Kalkan,3+1,-5.133489461358309
Kaş/Kalkan,3+2,0.0
Kaş/Kalkan,4+1,1.7133983074739991
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,6+3,-6.25
Kaş/Kalkan,7+2,0.0
Kaş/Köyler,1+1,1.7089862009648145
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,0.15082956259426297
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,0.0
Kaş/Köyler,3+2,0.0
Kaş/Köyler,4+1,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,-3.6065573770491848
Kemer,2+1,-10.461049284578698
Kemer,3+1,-2.4630541871921183
Kemer,3.5+1,0.0
Kemer,4+1,-7.746478873239436
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,29.03225806451613
Kemer,6+1,0.0
Kemer,7+1,0.0
Kemer,Stüdyo (1+0),0.0
Kemer/Göynük,1+1,-2.346041055718474
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,1.3303769401330345
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,Stüdyo (1+0),1.4935471994746217
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,0.0
Kemer/Tekirova,1+1,-11.827956989247312
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,0.0
Kemer/Tekirova,5+1,-37.5
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,0.3855810182297846
Kepez/Ahatlı,2+0,2.074844925474104
Kepez/Ahatlı,2+1,-3.4159595546933352
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,0.546978261480916
Kepez/Ahatlı,4+0,0.0
Kepez/Ahatlı,4+1,0.0
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,5.729166666666674
Kepez/Ahatlı,Stüdyo (1+0),0.24138036151968792
Kepez/Altınova,2+1,0.0
Kepez/Dokuma,1+1,-3.7296037296037325
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,-9.095662507427212
Kepez/Dokuma,3+1,-6.018518518518519
Kepez/Dokuma,5+1,0.0
Kepez/Dokuma,Stüdyo (1+0),0.0
Kepez/Duraliler,1+1,-5.868687156871935
Kepez/Duraliler,2+0,8.977084809827552
Kepez/Duraliler,2+1,-2.6218965653128135
Kepez/Duraliler,3+1,-3.7289915966386498
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,0.0
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),-3.8068709377901473
Kepez/Düdenbaşı,1+1,-1.092813107001096
Kepez/Düdenbaşı,2+1,-2.8448481950753046
Kepez/Düdenbaşı,3+1,-20.55258833196385
Kepez/Erenköy,1+1,-2.3913958592411926
Kepez/Erenköy,2+0,0.0
Kepez/Erenköy,2+1,-4.374992727795669
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+1,-4.706940927108571
Kepez/Erenköy,3+2,0.0
Kepez/Erenköy,4+1,-6.899418121363253
Kepez/Erenköy,5+1,-0.5970149253731344
Kepez/Erenköy,5+2,0.0
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,34.21052631578947
Kepez/Köyler,2+1,22.11111111111112
Kepez/Köyler,3+1,-30.736842105263158
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,15.612767238783515
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,0.8577244457864144
Kepez/Merkez,2+1,-5.096918996123232
Kepez/Merkez,3+1,59.09090909090909
Kepez/Merkez,4+1,-8.064516129032254
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,1.1837132421526984
Kepez/Sütçüler,2+1,-5.77595836926035
Kepez/Sütçüler,3+1,-9.42990319110792
Kepez/Sütçüler,4+1,27.18253968253968
Kepez/Varsak,1+1,0.9922134244505113
Kepez/Varsak,2+0,0.0
Kepez/Varsak,2+1,-1.695761700396094
Kepez/Varsak,3+1,2.679114635226085
Kepez/Varsak,4+1,-14.705882352941178
Kepez/Varsak,5+1,22.950819672131153
Kepez/Varsak,5+2,0.0
Kepez/Varsak,6+1,0.0
Kepez/Yeniemek,1+1,-8.52508138502517
Kepez/Yeniemek,2+1,-7.802605749746714
Kepez/Yeniemek,3+1,-0.36674816625916873
Kepez/Yeniemek,4+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),0.0
Konyaaltı/Arapsuyu,1+1,0.5230527343627625
Konyaaltı/Arapsuyu,2+0,0.0
Konyaaltı/Arapsuyu,2+1,-5.46902064711032
Konyaaltı/Arapsuyu,3+1,-3.7030532817501856
Konyaaltı/Arapsuyu,3+2,15.068493150684931
