Location,Rooms,Daily Inflation(%)
Aksu,1+1,0.7204037450166902
Aksu,1.5+1,0.0
Aksu,2+1,0.5168326835144683
Aksu,2.5+1,0.0
Aksu,3+1,1.450340623879523
Aksu,4+1,0.6535947712418346
Aksu,4+2,0.0
Aksu,5+1,-0.6153846153846064
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,2.9093432007400617
Aksu/Köyler,2+1,1.0623531923980267
Aksu/Köyler,3+1,1.6663815226689427
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,-11.375802997858667
Aksu/Köyler,4+2,-16.875
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-1.4158662841620617
Alanya,2+0,0.0
Alanya,2+1,-0.5874699138856521
Alanya,2+2,0.0
Alanya,3+1,-0.04237925620165946
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,0.0
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,4.3410852713178345
Alanya,6+1,0.0
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),0.0
Alanya/Beldeler,1+1,0.4457567239502839
Alanya/Beldeler,2+1,0.3739069905387809
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,-0.7404302877898693
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,2.8130445606173673
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,5.90476190476191
Alanya/Beldeler,Stüdyo (1+0),6.701940035273372
Alanya/Demirtaş,1+1,35.38961038961038
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Alanya/İncekum (Yeşilköy),6+1,0.0
Demre/Kale(Demre),1+1,63.0695443645084
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Köyler,2+1,0.0
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Köyler,Stüdyo (1+0),0.0
Döşemealtı/Merkez,1,0.0
Döşemealtı/Merkez,1+1,1.7454241868955171
Döşemealtı/Merkez,2+0,0.0
Döşemealtı/Merkez,2+1,1.6617130505268898
Döşemealtı/Merkez,3+1,8.505570495582026
Döşemealtı/Merkez,4+1,0.8142116950406968
Döşemealtı/Merkez,5+1,0.0859106529209572
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,6+2,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Yeniköy,1+1,1.4705933636728123
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.6331092228059334
Döşemealtı/Yeniköy,3+1,-4.373909172176968
Döşemealtı/Yeniköy,4+1,-1.5923566878980802
Döşemealtı/Yeniköy,5+1,-18.103448275862068
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,0.0
Döşemealtı/Yeşilbayır,2+1,-3.1748023591416796
Döşemealtı/Yeşilbayır,3+1,-6.25
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-2.3122688347389757
Döşemealtı/Yeşilbayır,5+1,6.619385342789595
Döşemealtı/Yeşilbayır,6+1,0.0
