Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.011784539338203594
Aksu,1.5+1,0.0
Aksu,2+1,-0.6375558819516315
Aksu,2.5+1,0.0
Aksu,3+1,-1.4560526178706652
Aksu,3+3,0.0
Aksu,4+1,0.8357309220441197
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,Stüdyo (1+0),36.666666666666664
Aksu/Köyler,1+1,0.37497176417438394
Aksu/Köyler,2+1,-0.5128805620608908
Aksu/Köyler,3+1,0.0
Aksu/Köyler,3.5+1,0.0
Aksu/Köyler,4+1,5.098039215686274
Aksu/Köyler,4+2,0.0
Aksu/Köyler,5+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,12.5
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,1+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,1.0862912600656487
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,0.12452561209289792
Alanya,2+2,0.0
Alanya,2.5+1,-6.9306930693069315
Alanya,3+1,0.11148274277547104
Alanya,3.5+1,0.0
Alanya,4+1,3.714580586160214
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-12.453300124532992
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),-1.935483870967742
Alanya/Beldeler,1+1,1.742005202312848
Alanya/Beldeler,1.5+1,0.0
Alanya/Beldeler,2+1,0.7777761540017261
Alanya/Beldeler,2.5+1,18.055555555555554
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,10.04661596050781
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.0
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),16.69724770642202
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,16.666666666666664
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,-32.417582417582416
Demre/Kale(Demre),1+1,-10.216193302246712
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,-16.66666666666666
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
Demre/Köyler,3+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,4+1,0.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-12.5
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,0.03104002009527321
Döşemealtı/Merkez,2+1,-0.7848988064348826
Döşemealtı/Merkez,3+1,4.45752743737389
Döşemealtı/Merkez,4+1,-0.07320644216691069
Döşemealtı/Merkez,5+1,1.3677666188426605
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,0.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-0.9339537921462984
Döşemealtı/Yeniköy,2+0,-8.333333333333332
Döşemealtı/Yeniköy,2+1,0.44843749999999816
Döşemealtı/Yeniköy,3+1,0.7198415968993672
Döşemealtı/Yeniköy,4+1,0.1141552511415525
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,-14.814814814814808
Döşemealtı/Yeşilbayır,2+1,-4.844290657439446
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,-8.60597439544808
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-1.1501597444089429
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,4.5+1,0.0
Döşemealtı/Yeşilbayır,5+1,-5.149700598802395
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,-15.849673202614383
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Yeşilbayır,Stüdyo (1+0),0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,13.636363636363635
Elmalı,3+1,0.0
Finike,1+1,0.8961276818419628
Finike,1.5+1,0.0
Finike,2+0,0.0
Finike,2+1,-4.618240891158031
Finike,3+1,5.3539019963702295
Finike/Beldeler,1+1,-0.768861124459389
Finike/Beldeler,2+1,-0.30127253923287717
Finike/Beldeler,3+1,1.5965166908563013
Finike/Beldeler,4+1,3.4482758620689653
Gazipaşa,1+1,0.02995157828177785
Gazipaşa,2+1,1.5113549121566805
Gazipaşa,3+1,-5.983656972146554
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,0.0
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,5.974124809741248
Kaş,2+1,-3.542042755344419
Kaş,3+1,-2.631578947368421
Kaş,4+1,0.0
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,1.2987012987012965
Kaş/Kalkan,2+1,9.374309758195828
Kaş/Kalkan,2.5+1,0.0
Kaş/Kalkan,3+1,-5.94942316211168
Kaş/Kalkan,4+1,5.281821797308776
Kaş/Kalkan,5+1,0.0
Kaş/Kalkan,5+2,0.0
Kaş/Kalkan,6+1,0.0
Kaş/Kalkan,7+2,0.0
Kaş/Kalkan,Stüdyo (1+0),0.0
Kaş/Köyler,1+1,-0.8149959250203701
Kaş/Köyler,2,0.0
Kaş/Köyler,2+1,-0.9673518742442581
Kaş/Köyler,2+2,0.0
Kaş/Köyler,2.5+1,0.0
Kaş/Köyler,3+1,0.0
Kaş/Köyler,4+1,0.0
Kaş/Köyler,5+4,0.0
Kaş/Köyler,Stüdyo (1+0),0.0
Kemer,1+1,4.113560253911128
Kemer,2+1,-4.6583850931676904
Kemer,3+1,29.77173385138417
Kemer,3.5+1,0.0
Kemer,4+1,7.397622192866575
Kemer,4+4,0.0
Kemer,4.5+1,0.0
Kemer,5+1,0.0
Kemer,6+1,0.0
Kemer,Stüdyo (1+0),0.0
Kemer/Göynük,1+1,1.112002751347029
Kemer/Göynük,1.5+1,0.0
Kemer/Göynük,2+1,0.0
Kemer/Göynük,3+1,0.0
Kemer/Göynük,4+1,-17.543859649122812
Kemer/Göynük,5+1,0.0
Kemer/Göynük,7+2,0.0
Kemer/Göynük,9+1,0.0
Kemer/Göynük,Stüdyo (1+0),0.8580038808008817
Kemer/Köyler,1+1,0.0
Kemer/Köyler,2+1,0.0
Kemer/Köyler,2.5+1,0.0
Kemer/Köyler,3+1,0.0
Kemer/Köyler,Stüdyo (1+0),0.0
Kemer/Tekirova,1+1,-6.518723994452145
Kemer/Tekirova,2+1,0.0
Kemer/Tekirova,3+1,-1.8518518518518516
Kemer/Tekirova,Stüdyo (1+0),0.0
Kepez/Ahatlı,1+1,0.5001083748063821
Kepez/Ahatlı,1.5+1,0.0
Kepez/Ahatlı,2+0,2.253941605159938
Kepez/Ahatlı,2+1,1.1910303843254315
Kepez/Ahatlı,3+0,0.0
Kepez/Ahatlı,3+1,2.5759350355274457
Kepez/Ahatlı,4+4,0.0
Kepez/Ahatlı,5+1,-6.25
Kepez/Ahatlı,5+2,0.0
Kepez/Ahatlı,Stüdyo (1+0),-1.7305370053948517
Kepez/Altınova,3+1,0.0
Kepez/Dokuma,1+1,-1.1015911872704958
Kepez/Dokuma,1.5+1,0.0
Kepez/Dokuma,2+1,-0.6398820651419107
Kepez/Dokuma,2.5+1,0.0
Kepez/Dokuma,3+1,1.2499999999999876
Kepez/Dokuma,4+1,0.0
Kepez/Dokuma,5+1,0.0
Kepez/Dokuma,Stüdyo (1+0),17.954545454545453
Kepez/Duraliler,1+1,0.9485924112607081
Kepez/Duraliler,2+0,3.1920460491889036
Kepez/Duraliler,2+1,0.5383221978926599
Kepez/Duraliler,3+1,2.8192784236668267
Kepez/Duraliler,4+1,0.0
Kepez/Duraliler,4+2,54.385964912280706
Kepez/Duraliler,5+1,0.0
Kepez/Duraliler,6+1,0.0
Kepez/Duraliler,Stüdyo (1+0),2.4149857671941466
Kepez/Düdenbaşı,1+1,0.6147565338309161
Kepez/Düdenbaşı,2+1,-0.18063054706646234
Kepez/Düdenbaşı,3+1,-0.6905844702711846
Kepez/Erenköy,1+1,0.1212185860531946
Kepez/Erenköy,2+0,-8.24468085106383
Kepez/Erenköy,2+1,-0.06812011688883741
Kepez/Erenköy,2+2,0.0
Kepez/Erenköy,3+0,0.0
Kepez/Erenköy,3+1,1.4370674729282025
Kepez/Erenköy,4+1,6.049382716049383
Kepez/Erenköy,5+1,-14.285714285714285
Kepez/Erenköy,Stüdyo (1+0),31.66666666666666
Kepez/Köyler,1+1,-31.03448275862069
Kepez/Köyler,2+1,0.0
Kepez/Köyler,3+1,0.0
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,0.0
Kepez/Köyler,4.5+1,0.0
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,2.0072621074843897
Kepez/Merkez,2+1,-4.887820512820508
Kepez/Merkez,3+1,5.6521739130434785
Kepez/Merkez,4+1,0.0
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),0.0
Kepez/Sütçüler,1+1,1.3638652127391135
Kepez/Sütçüler,2+1,-0.029782081848666795
Kepez/Sütçüler,3+1,-4.459155302528801
Kepez/Sütçüler,4+1,-7.333333333333333
Kepez/Sütçüler,4+2,-4.761904761904762
Kepez/Sütçüler,5+1,0.0
Kepez/Varsak,1+1,0.8119540269584776
Kepez/Varsak,2+0,15.789473684210526
Kepez/Varsak,2+1,-0.3427701830249328
Kepez/Varsak,3+1,-3.2245426534520094
Kepez/Varsak,4+1,35.91731266149872
Kepez/Varsak,5+1,0.0
Kepez/Varsak,5+2,0.0
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,5.128205128205121
Kepez/Yeniemek,2+1,-0.529662092202671
Kepez/Yeniemek,3+1,-0.9729543891817531
Kepez/Yeniemek,5+1,0.0
