Location,Rooms,Daily Inflation(%)
Aksu,1+1,0.5544534309985307
Aksu,1.5+1,0.0
Aksu,2+1,0.8828738958748614
Aksu,2.5+1,0.0
Aksu,3+1,-2.706022024808612
Aksu,4+1,0.679104477611949
Aksu,4+2,-9.090909090909092
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-2.857142857142859
Aksu/Köyler,2+1,-0.01620745542950633
Aksu/Köyler,3+1,3.608247422680412
Aksu/Köyler,4+1,-3.066566940912482
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+1,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Çalkaya,2+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,0.03702371765562602
Alanya,2+0,0.0
Alanya,2+1,-0.6243966511417293
Alanya,2+2,0.0
Alanya,3+1,0.3414354757642807
Alanya,3+2,0.0
Alanya,3.5+1,0.0
Alanya,4+1,-2.0446096654275094
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-5.0314465408804985
Alanya,6+1,-29.03225806451613
Alanya,6+2,0.0
Alanya,Stüdyo (1+0),1.5625
Alanya/Beldeler,1+1,-0.35743700349388685
Alanya/Beldeler,2+1,2.7504894692688873
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+1,1.2413394919168625
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,1.6803584764749728
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-25.590551181102366
Alanya/Demirtaş,1+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,1.5+1,0.0
Alanya/Köyler,2+1,0.0
Alanya/Köyler,3+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,0.0
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,-5.679249819668196
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,-55.134281200631904
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+0,0.0
Demre/Köyler,2+1,0.0
