Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.5861363156864017
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,-0.2164392793732358
Aksu,3+1,-0.5248310699993535
Aksu,4+1,0.2040816326530642
Aksu,4+2,0.0
Aksu,5+1,0.0
Aksu,7+1,0.0
Aksu,Stüdyo (1+0),63.33333333333333
Aksu/Köyler,1+1,0.470219435736676
Aksu/Köyler,2+1,-1.2251521298174461
Aksu/Köyler,3+1,0.03433851532746461
Aksu/Köyler,3.5+1,-16.346153846153847
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,-43.18181818181818
Alanya,1+1,-1.7936303299792196
Alanya,1.5+1,0.0
Alanya,2+1,0.6974938158472593
Alanya,2+2,0.0
Alanya,2.5+1,6.914893617021277
Alanya,3+1,0.3574847433289332
Alanya,3.5+1,0.0
Alanya,4+1,4.159820541327644
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,63.305978898007034
Alanya,6+1,0.0
Alanya,Stüdyo (1+0),-1.1111111111111112
Alanya/Beldeler,1+1,2.4284718404619534
Alanya/Beldeler,2+1,0.26642224807514314
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-5.258745206116246
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,4+1,-5.90345727332028
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,-13.636363636363635
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),0.0
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,19.90950226244343
Alanya/Köyler,3+1,-11.176470588235295
