Location,Rooms,Daily Inflation(%)
Akseki/Güzelsu,2+1,0.0
Aksu,1+1,0.5544363373056268
Aksu,1.5+1,0.0
Aksu,2+0,0.0
Aksu,2+1,0.6337364542712277
Aksu,3+1,0.2908291863245673
Aksu,4+1,0.0
Aksu,5+1,-21.72413793103448
Aksu,Stüdyo (1+0),0.0
Aksu/Köyler,1+1,-0.23734177215190447
Aksu/Köyler,2+1,-0.23407575542630354
Aksu/Köyler,3+1,-1.0759616004123391
Aksu/Köyler,3.5+1,19.54022988505747
Aksu/Köyler,4+1,0.0
Aksu/Köyler,4+2,0.0
Aksu/Köyler,6+2,0.0
Aksu/Pınarlı,1+1,0.0
Aksu/Pınarlı,2+1,0.0
Aksu/Pınarlı,3+1,0.0
Aksu/Pınarlı,6+1,0.0
Aksu/Çalkaya,3+1,0.0
Alanya,1+1,-0.9578681856580744
Alanya,1.5+1,0.0
Alanya,2+0,0.0
Alanya,2+1,1.6287590931676095
Alanya,2+2,0.0
Alanya,2.5+1,0.0
Alanya,3+1,-2.9759515466362005
Alanya,3.5+1,0.0
Alanya,4+1,1.3194314374310612
Alanya,4+2,0.0
Alanya,4.5+2,0.0
Alanya,5+1,-5.5950840879689485
Alanya,6+1,-6.666666666666667
Alanya,Stüdyo (1+0),-2.7027027027027026
Alanya/Beldeler,1+1,0.31160251934736266
Alanya/Beldeler,2+1,0.8838791518678782
Alanya/Beldeler,2.5+1,0.0
Alanya/Beldeler,3+0,0.0
Alanya/Beldeler,3+1,-6.104107454305466
Alanya/Beldeler,3+2,0.0
Alanya/Beldeler,3.5+1,0.0
Alanya/Beldeler,4+1,0.0
Alanya/Beldeler,4+2,0.0
Alanya/Beldeler,4.5+1,0.0
Alanya/Beldeler,5+1,0.0
Alanya/Beldeler,5+2,0.0
Alanya/Beldeler,6+1,0.0
Alanya/Beldeler,7+1,0.0
Alanya/Beldeler,Stüdyo (1+0),-12.958115183246074
Alanya/Demirtaş,1+1,0.0
Alanya/Demirtaş,3+1,0.0
Alanya/Köyler,1+1,0.0
Alanya/Köyler,2+1,-7.9365079365079305
Alanya/Köyler,3+1,0.0
Alanya/Köyler,4+1,0.0
Alanya/İncekum (Yeşilköy),1+1,0.0
Alanya/İncekum (Yeşilköy),2+1,0.0
Alanya/İncekum (Yeşilköy),3+1,0.0
Alanya/İncekum (Yeşilköy),4+1,0.0
Demre/Kale(Demre),1+1,-6.337448559670776
Demre/Kale(Demre),2+0,0.0
Demre/Kale(Demre),2+1,0.0
Demre/Kale(Demre),3+0,0.0
Demre/Kale(Demre),3+1,0.0
Demre/Kale(Demre),4+1,0.0
Demre/Kale(Demre),5+1,0.0
Demre/Kale(Demre),5+2,0.0
Demre/Kale(Demre),6+3,0.0
Demre/Köyler,1+1,0.0
Demre/Köyler,2+1,0.0
Döşemealtı/Düzlerçamı,1+1,0.0
Döşemealtı/Düzlerçamı,2+1,0.0
Döşemealtı/Düzlerçamı,3+1,0.0
Döşemealtı/Düzlerçamı,4+1,100.0
Döşemealtı/Düzlerçamı,5+1,0.0
Döşemealtı/Düzlerçamı,6+1,0.0
Döşemealtı/Köyler,1+1,0.0
Döşemealtı/Köyler,2+1,-3.8095238095238098
Döşemealtı/Köyler,3+1,0.0
Döşemealtı/Merkez,1+1,-0.642511984208037
Döşemealtı/Merkez,2+1,-1.2228961224774881
Döşemealtı/Merkez,3+1,-9.403726708074537
Döşemealtı/Merkez,4+1,0.0
Döşemealtı/Merkez,5+1,0.4065040650406551
Döşemealtı/Merkez,5+2,0.0
Döşemealtı/Merkez,6+1,0.0
Döşemealtı/Merkez,7+1,20.0
Döşemealtı/Merkez,8+1,0.0
Döşemealtı/Merkez,Stüdyo (1+0),0.0
Döşemealtı/Yeniköy,1+1,-0.8379193043756465
Döşemealtı/Yeniköy,2+0,0.0
Döşemealtı/Yeniköy,2+1,0.11281111189452112
Döşemealtı/Yeniköy,3+1,2.6741859195925097
Döşemealtı/Yeniköy,4+1,0.0
Döşemealtı/Yeniköy,6+1,-6.666666666666667
Döşemealtı/Yeniköy,Stüdyo (1+0),0.0
Döşemealtı/Yeşilbayır,1+1,11.03896103896105
Döşemealtı/Yeşilbayır,2+1,9.924812030075188
Döşemealtı/Yeşilbayır,2.5+1,0.0
Döşemealtı/Yeşilbayır,3+1,0.0
Döşemealtı/Yeşilbayır,3.5+1,0.0
Döşemealtı/Yeşilbayır,4+1,-1.5625000000000062
Döşemealtı/Yeşilbayır,4+2,0.0
Döşemealtı/Yeşilbayır,5+1,-19.0
Döşemealtı/Yeşilbayır,5.5+1,0.0
Döşemealtı/Yeşilbayır,6+1,5.974025974025974
Döşemealtı/Yeşilbayır,7+1,0.0
Döşemealtı/Yeşilbayır,8+2,0.0
Döşemealtı/Çığlık,4+1,0.0
Elmalı,2+1,-7.272727272727268
Elmalı,3+1,0.0
Finike,1+1,0.33197686870850224
Finike,2+0,-15.0
Finike,2+1,1.5007849293563658
Finike,3+1,10.089285714285708
Finike,3.5+1,0.0
Finike/Beldeler,1+1,0.740536495056506
Finike/Beldeler,2+1,-0.6849315068493208
Finike/Beldeler,3+1,1.0109484458240767
Finike/Beldeler,4+1,0.0
Gazipaşa,1+1,2.003642987249547
Gazipaşa,2+1,2.0349656217391563
Gazipaşa,3+1,-0.21052631578947018
Gazipaşa,4+1,0.0
Gazipaşa/Köyler,1+1,-9.090909090909092
Gazipaşa/Köyler,3+1,0.0
Kaş,1+1,-3.565062388591807
Kaş,2+1,-2.1487158800591737
Kaş,3+1,-3.034055727554184
Kaş,4+1,-20.770676691729328
Kaş,5+1,0.0
Kaş,Stüdyo (1+0),0.0
Kaş/Kalkan,1+1,-11.413052092541221
