District,Rooms,Price,PriceInt
Karabağlar,2+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Tire,1+1,18.000 TL,18000
Kemalpaşa,3+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Karabağlar,2+1,18.500 TL,18500
Konak,Stüdyo (1+0),18.000 TL,18000
Torbalı,1+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Urla,1+1,18.000 TL,18000
Buca,Stüdyo (1+0),17.500 TL,17500
Menemen,2+1,18.000 TL,18000
Karşıyaka,2+1,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),18.000 TL,18000
Torbalı,2+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Menderes,2+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Bayraklı,1+1,18.500 TL,18500
Bergama,3+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Buca,3+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bergama,2+1,18.500 TL,18500
Konak,2+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,17.500 TL,17500
Bornova,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Çeşme,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Menemen,1.5+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Buca,1.5+1,18.000 TL,18000
Menemen,3+1,18.500 TL,18500
Torbalı,2+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Çiğli,1+1,18.000 TL,18000
Bergama,1+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Kemalpaşa,2+1,18.500 TL,18500
Karşıyaka,1.5+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Urla,1+1,17.500 TL,17500
Karabağlar,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Konak,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Bayraklı,2+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Torbalı,2+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Karşıyaka,3+1,18.250 TL,18250
Buca,2+1,18.000 TL,18000
Bornova,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Aliağa,2+1,18.500 TL,18500
Buca,1+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Konak,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Seferihisar,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Seferihisar,1+1,18.500 TL,18500
Bornova,2+1,17.500 TL,17500
Kemalpaşa,3+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Çiğli,1+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),17.500 TL,17500
Torbalı,3+1,18.000 TL,18000
Bergama,2+1,18.500 TL,18500
Buca,1+1,17.500 TL,17500
Bergama,3+1,18.000 TL,18000
Torbalı,2+1,18.500 TL,18500
Torbalı,3+1,18.500 TL,18500
Bergama,4+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Bergama,3+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Bergama,1+1,18.000 TL,18000
Bergama,3+1,18.000 TL,18000
Bayraklı,3+1,18.500 TL,18500
Ödemiş,3+1,18.000 TL,18000
Karabağlar,2+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Buca,3+1,18.500 TL,18500
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Kemalpaşa,2+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Karabağlar,3+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Foça,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menderes,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,1+1,18.500 TL,18500
Seferihisar,1+1,17.999 TL,17999
Torbalı,3+1,18.000 TL,18000
Torbalı,2+1,17.500 TL,17500
Gaziemir,3+1,18.000 TL,18000
Karabağlar,2+1,17.500 TL,17500
Urla,1+1,18.000 TL,18000
Buca,1+1,18.250 TL,18250
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,3+1,17.500 TL,17500
Buca,3+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Bergama,3+1,18.000 TL,18000
Dikili,1+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,1+1,17.500 TL,17500
Torbalı,1+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Çiğli,1+1,17.500 TL,17500
Menemen,1+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Karabağlar,3+1,17.500 TL,17500
Aliağa,2+1,18.000 TL,18000
Çiğli,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Seferihisar,1+1,18.500 TL,18500
Karabağlar,2+1,18.000 TL,18000
Foça,1+1,17.500 TL,17500
Karşıyaka,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Bayraklı,3+1,18.000 TL,18000
Konak,1+1,18.500 TL,18500
Bayraklı,2+1,18.000 TL,18000
Ödemiş,2+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Bergama,3+1,18.000 TL,18000
Ödemiş,3+1,18.000 TL,18000
Buca,1+1,18.250 TL,18250
Bornova,1+1,18.000 TL,18000
Bayraklı,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Bornova,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Bayraklı,3+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Bornova,2+1,17.500 TL,17500
Torbalı,3+1,17.750 TL,17750
Menemen,2+1,18.500 TL,18500
Buca,1+1,18.500 TL,18500
Buca,2+1,17.999 TL,17999
Menemen,1+1,18.000 TL,18000
Bayraklı,1+1,18.250 TL,18250
Buca,1+1,17.500 TL,17500
Bornova,1.5+1,18.000 TL,18000
Gaziemir,2+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Menemen,2+1,18.000 TL,18000
Menderes,2+1,18.000 TL,18000
Konak,3+1,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Torbalı,1+1,17.500 TL,17500
Seferihisar,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Torbalı,1+1,18.500 TL,18500
Buca,3+1,18.000 TL,18000
Konak,3+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Menemen,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menemen,1+1,17.500 TL,17500
Torbalı,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Menemen,1+1,17.500 TL,17500
Torbalı,3+1,18.500 TL,18500
Torbalı,3+1,18.000 TL,18000
Selçuk,1+1,18.000 TL,18000
Bergama,1+1,18.000 TL,18000
Karşıyaka,3+1,18.000 TL,18000
Aliağa,1+1,18.700 TL,18700
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Seferihisar,1+1,18.000 TL,18000
Menemen,2+1,17.750 TL,17750
Menderes,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Torbalı,2+1,17.500 TL,17500
Çiğli,1+1,18.000 TL,18000
Karabağlar,2+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Karabağlar,1+1,17.500 TL,17500
Selçuk,2+1,18.000 TL,18000
Karabağlar,3+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Buca,2+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Buca,2+0,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Bornova,2+1,17.500 TL,17500
Foça,1+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Seferihisar,1+1,4.000 TL,4000
Karabağlar,Stüdyo (1+0),8.500 TL,8500
Tire,2+1,9.000 TL,9000
Bayraklı,2+1,7.500 TL,7500
Buca,1+1,9.000 TL,9000
Menderes,1+1,3.000 TL,3000
Buca,1+1,9.000 TL,9000
Dikili,3+1,7.000 TL,7000
Konak,Stüdyo (1+0),8.500 TL,8500
Buca,Stüdyo (1+0),9.000 TL,9000
Bornova,Stüdyo (1+0),9.500 TL,9500
Kemalpaşa,2+1,9.000 TL,9000
Konak,Stüdyo (1+0),9.500 TL,9500
Bornova,3+1,7.500 TL,7500
Seferihisar,3+1,6.000 TL,6000
Buca,Stüdyo (1+0),7.000 TL,7000
Konak,Stüdyo (1+0),8.500 TL,8500
Dikili,2+1,4.000 TL,4000
Konak,Stüdyo (1+0),9.500 TL,9500
Bornova,Stüdyo (1+0),9.750 TL,9750
Karabağlar,Stüdyo (1+0),9.500 TL,9500
Konak,1+1,9.000 TL,9000
Aliağa,3+1,9.000 TL,9000
Konak,Stüdyo (1+0),8.950 TL,8950
Buca,Stüdyo (1+0),8.000 TL,8000
Urla,Stüdyo (1+0),3.000 TL,3000
Buca,Stüdyo (1+0),8.000 TL,8000
Buca,Stüdyo (1+0),7.000 TL,7000
Konak,3+1,7.500 TL,7500
Dikili,4+1,5.000 TL,5000
Bayraklı,2+1,8.500 TL,8500
Dikili,4+1,5.000 TL,5000
Aliağa,2+1,8.000 TL,8000
Buca,Stüdyo (1+0),9.000 TL,9000
Buca,Stüdyo (1+0),1.750 TL,1750
Ödemiş,3+1,9.500 TL,9500
Bornova,4+0,7.500 TL,7500
Buca,Stüdyo (1+0),9.000 TL,9000
Ödemiş,1+1,8.500 TL,8500
Bornova,3+1,7.500 TL,7500
Seferihisar,1+1,2.000 TL,2000
Buca,Stüdyo (1+0),7.000 TL,7000
Bayraklı,1+1,9.000 TL,9000
Bornova,3+1,7.500 TL,7500
Konak,Stüdyo (1+0),9.750 TL,9750
Bayraklı,3+1,7.000 TL,7000
Buca,Stüdyo (1+0),8.000 TL,8000
Çeşme,3+1,6.000 TL,6000
Buca,Stüdyo (1+0),9.000 TL,9000
Çeşme,4+1,9.000 TL,9000
Çeşme,1+1,3.000 TL,3000
Buca,2+0,13.000 TL,13000
Bornova,2+1,14.000 TL,14000
Bornova,2+1,14.000 TL,14000
Menemen,Stüdyo (1+0),13.500 TL,13500
Buca,2+0,11.000 TL,11000
Menemen,1+1,14.750 TL,14750
Karabağlar,3+1,13.500 TL,13500
Menemen,1+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Torbalı,1+1,14.500 TL,14500
Menemen,1+1,14.000 TL,14000
Buca,2+1,14.500 TL,14500
Menemen,1+1,14.000 TL,14000
Torbalı,3+1,14.500 TL,14500
Gaziemir,2+1,12.000 TL,12000
Buca,1+1,13.000 TL,13000
Çeşme,3+1,10.000 TL,10000
Menemen,1+1,14.500 TL,14500
Bornova,2+1,13.500 TL,13500
Buca,2+0,13.000 TL,13000
Bornova,3+1,10.000 TL,10000
Menemen,1+1,13.500 TL,13500
Karabağlar,1+1,12.000 TL,12000
Karabağlar,3+1,14.000 TL,14000
Bayraklı,4+1,12.500 TL,12500
Menemen,1+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Karabağlar,3+1,13.000 TL,13000
Bornova,1+1,13.000 TL,13000
Karabağlar,2+1,12.000 TL,12000
Bayraklı,1+1,14.000 TL,14000
Buca,1+1,12.000 TL,12000
Buca,2+0,14.000 TL,14000
Buca,2+1,14.000 TL,14000
Ödemiş,3+1,12.750 TL,12750
Menemen,1+1,13.000 TL,13000
Buca,1+1,12.500 TL,12500
Gaziemir,2+1,13.000 TL,13000
Karşıyaka,1+1,13.000 TL,13000
Kiraz,2.5+1,13.500 TL,13500
Ödemiş,1+1,12.000 TL,12000
Menemen,1+1,13.500 TL,13500
Buca,2+1,14.000 TL,14000
Ödemiş,2+1,13.000 TL,13000
Menemen,1+1,14.500 TL,14500
Bayraklı,1+1,14.000 TL,14000
Bayraklı,2+1,14.000 TL,14000
Bayraklı,1+1,13.000 TL,13000
Menemen,1+1,13.500 TL,13500
Karabağlar,2+1,12.000 TL,12000
Urla,1+1,12.000 TL,12000
Menemen,1+1,13.000 TL,13000
Dikili,5+1,10.000 TL,10000
Çeşme,Stüdyo (1+0),12.500 TL,12500
Karabağlar,Stüdyo (1+0),13.500 TL,13500
Bornova,1+1,10.000 TL,10000
Bornova,1+1,13.000 TL,13000
Menemen,1+1,13.000 TL,13000
Karabağlar,2+1,14.000 TL,14000
Bornova,2+1,14.000 TL,14000
Buca,1+1,14.000 TL,14000
Ödemiş,2+1,12.500 TL,12500
Karabağlar,1+1,13.000 TL,13000
Buca,2+1,14.000 TL,14000
Menemen,1+1,13.000 TL,13000
Konak,2+1,12.500 TL,12500
Buca,Stüdyo (1+0),10.000 TL,10000
Karşıyaka,2+1,13.000 TL,13000
Bornova,2+1,13.000 TL,13000
Menemen,1+1,14.000 TL,14000
Karabağlar,2+1,13.500 TL,13500
Gaziemir,3+1,14.000 TL,14000
Konak,Stüdyo (1+0),11.500 TL,11500
Bornova,1+1,14.000 TL,14000
Menemen,1+1,12.500 TL,12500
Konak,1+1,10.000 TL,10000
Bayraklı,2+1,13.000 TL,13000
Menemen,1+1,13.000 TL,13000
Buca,2+1,14.000 TL,14000
Ödemiş,2+1,14.000 TL,14000
Bornova,2+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Bayraklı,2+1,13.000 TL,13000
Bornova,2+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Karabağlar,1+1,13.000 TL,13000
Bornova,Stüdyo (1+0),12.500 TL,12500
Menemen,1+1,14.500 TL,14500
Bayraklı,2+1,11.000 TL,11000
Buca,1+1,14.500 TL,14500
Çiğli,1+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Torbalı,1+1,13.000 TL,13000
Menemen,1+1,14.250 TL,14250
Buca,2+1,13.000 TL,13000
Karabağlar,2+1,13.000 TL,13000
Bornova,1+1,14.000 TL,14000
Buca,Stüdyo (1+0),14.000 TL,14000
Menemen,1+1,13.000 TL,13000
Torbalı,1+1,14.000 TL,14000
Karabağlar,2+1,10.000 TL,10000
Karabağlar,2+1,10.000 TL,10000
Buca,1+1,13.500 TL,13500
Karabağlar,3+1,12.000 TL,12000
Torbalı,2+1,14.000 TL,14000
Buca,2+1,13.000 TL,13000
Karabağlar,2+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Narlıdere,2+1,10.000 TL,10000
Bornova,Stüdyo (1+0),12.500 TL,12500
Buca,1+1,10.000 TL,10000
Menemen,1+1,14.500 TL,14500
Torbalı,2+1,14.500 TL,14500
Balçova,3+1,10.000 TL,10000
Menemen,1+1,12.500 TL,12500
Bayraklı,1+1,10.000 TL,10000
Menemen,1+1,14.000 TL,14000
Bayraklı,2+1,13.500 TL,13500
Menemen,2+1,10.500 TL,10500
Konak,3+1,12.000 TL,12000
Buca,3+1,13.000 TL,13000
Menemen,1+1,12.500 TL,12500
Bergama,1+1,12.000 TL,12000
Buca,1+1,14.000 TL,14000
Buca,1+1,13.500 TL,13500
Menemen,1+1,12.000 TL,12000
Gaziemir,1+1,10.000 TL,10000
Tire,2+1,13.000 TL,13000
Konak,1+1,13.000 TL,13000
Menemen,1+1,14.000 TL,14000
Karabağlar,2+1,10.000 TL,10000
Kemalpaşa,1+1,11.000 TL,11000
Buca,2+1,13.000 TL,13000
Bornova,1+1,11.000 TL,11000
Buca,1+1,10.000 TL,10000
Menemen,1+1,14.500 TL,14500
Karabağlar,2+1,14.000 TL,14000
Konak,2+1,12.000 TL,12000
Buca,1+1,13.500 TL,13500
Buca,2+1,14.000 TL,14000
Karabağlar,2+1,14.000 TL,14000
Buca,Stüdyo (1+0),13.500 TL,13500
Buca,1+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Tire,2+0,12.000 TL,12000
Buca,2+1,14.000 TL,14000
Bayraklı,1+1,10.500 TL,10500
Bayraklı,2+1,11.000 TL,11000
Ödemiş,2+1,14.000 TL,14000
Buca,1+1,13.000 TL,13000
Bayraklı,3+1,14.000 TL,14000
Karabağlar,3+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Bergama,1+1,13.500 TL,13500
Menemen,2+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Konak,1+1,11.000 TL,11000
Menemen,1+1,14.000 TL,14000
Konak,2+0,10.000 TL,10000
Karabağlar,1+1,14.000 TL,14000
Kiraz,2+0,12.000 TL,12000
Buca,1+1,14.250 TL,14250
Bornova,2+1,12.000 TL,12000
Buca,1+1,14.000 TL,14000
Karabağlar,3+1,14.000 TL,14000
Torbalı,1+1,14.500 TL,14500
Bayraklı,1+1,13.000 TL,13000
Buca,2+1,13.000 TL,13000
Menemen,1+1,14.500 TL,14500
Bornova,3+1,13.000 TL,13000
Seferihisar,3+1,12.000 TL,12000
Bergama,Stüdyo (1+0),12.500 TL,12500
Karabağlar,2+1,12.000 TL,12000
Menemen,1+1,14.500 TL,14500
Bornova,2+1,13.499 TL,13499
Karabağlar,3+1,14.000 TL,14000
Ödemiş,2+1,10.000 TL,10000
Bornova,1+1,14.500 TL,14500
Buca,Stüdyo (1+0),14.000 TL,14000
Konak,2+1,12.500 TL,12500
Menemen,1+1,14.000 TL,14000
Buca,1+1,14.000 TL,14000
Karabağlar,2+1,12.000 TL,12000
Menemen,1+1,14.000 TL,14000
Karabağlar,2+1,13.000 TL,13000
Bayraklı,2+1,14.000 TL,14000
Buca,1+1,14.500 TL,14500
Ödemiş,1+1,12.000 TL,12000
Buca,1+1,13.000 TL,13000
Buca,1+1,14.500 TL,14500
Çeşme,Stüdyo (1+0),14.000 TL,14000
Buca,2+0,13.000 TL,13000
Menemen,2+1,14.500 TL,14500
Konak,3+0,13.000 TL,13000
Menemen,1+1,14.500 TL,14500
Buca,1+1,13.000 TL,13000
Bornova,Stüdyo (1+0),12.000 TL,12000
Torbalı,2+1,10.000 TL,10000
Menemen,2+1,13.000 TL,13000
Menemen,1+1,13.500 TL,13500
Menemen,1+1,13.000 TL,13000
Menemen,1+1,13.000 TL,13000
Menemen,3+1,13.000 TL,13000
Seferihisar,2+1,13.000 TL,13000
Karabağlar,1+1,10.000 TL,10000
Bayraklı,2+1,14.000 TL,14000
Menemen,3+1,11.500 TL,11500
Buca,2+0,13.000 TL,13000
Bergama,3+1,14.000 TL,14000
Tire,1+1,12.000 TL,12000
Ödemiş,3+1,13.000 TL,13000
Menemen,1+1,14.000 TL,14000
Buca,1+1,14.500 TL,14500
Bornova,1+1,14.500 TL,14500
Narlıdere,1+1,14.000 TL,14000
Karşıyaka,2+1,14.000 TL,14000
Buca,1+1,14.000 TL,14000
Ödemiş,1+1,12.000 TL,12000
Menemen,1+1,12.000 TL,12000
Menemen,1+1,14.000 TL,14000
Ödemiş,2+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Karabağlar,3+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Konak,2+1,13.000 TL,13000
Buca,1+1,13.000 TL,13000
Karabağlar,3+1,13.000 TL,13000
Torbalı,2+1,14.000 TL,14000
Konak,Stüdyo (1+0),14.000 TL,14000
Bayraklı,2+1,13.000 TL,13000
Torbalı,2+1,14.000 TL,14000
Bayraklı,3+1,12.000 TL,12000
Karabağlar,2+1,11.000 TL,11000
Bayraklı,2+1,11.000 TL,11000
Menderes,2+1,11.000 TL,11000
Menemen,1+1,12.500 TL,12500
Menemen,1+1,12.500 TL,12500
Bayındır,2+1,14.000 TL,14000
Bornova,2+1,14.500 TL,14500
Buca,2+1,12.500 TL,12500
Menemen,1+1,14.000 TL,14000
Karabağlar,2+1,13.000 TL,13000
Bayraklı,2+1,12.000 TL,12000
Buca,1+1,13.000 TL,13000
Tire,3+1,13.500 TL,13500
Menemen,1+1,12.000 TL,12000
Bayraklı,1+1,13.500 TL,13500
Torbalı,1+1,14.000 TL,14000
Karabağlar,2+1,13.000 TL,13000
Torbalı,3+1,14.000 TL,14000
Bornova,2+1,13.000 TL,13000
Buca,1+1,12.000 TL,12000
Buca,1+1,14.000 TL,14000
Bayraklı,2+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Konak,2+1,12.000 TL,12000
Menemen,1+1,13.000 TL,13000
Buca,2+1,14.000 TL,14000
Ödemiş,1+1,12.000 TL,12000
Torbalı,1+1,14.000 TL,14000
Gaziemir,1.5+1,13.500 TL,13500
Buca,1+1,13.000 TL,13000
Buca,1+1,12.000 TL,12000
Menemen,1+1,13.000 TL,13000
Bayraklı,2+1,14.000 TL,14000
Bayraklı,2+1,11.000 TL,11000
Buca,Stüdyo (1+0),14.000 TL,14000
Bergama,2+1,12.000 TL,12000
Bergama,1+1,10.000 TL,10000
Menemen,1+1,13.250 TL,13250
Menemen,1+1,13.500 TL,13500
Konak,3+1,11.000 TL,11000
Menemen,1+1,14.000 TL,14000
Ödemiş,3+1,13.000 TL,13000
Buca,Stüdyo (1+0),10.000 TL,10000
Menemen,1+1,14.500 TL,14500
Buca,Stüdyo (1+0),13.000 TL,13000
Konak,4+0,14.000 TL,14000
Bayraklı,2+1,13.000 TL,13000
Bornova,2+1,11.000 TL,11000
Menemen,1+1,13.250 TL,13250
Bayraklı,2+1,12.000 TL,12000
Torbalı,3+1,14.250 TL,14250
Bornova,3+1,12.000 TL,12000
Konak,1+1,10.000 TL,10000
Menemen,1+1,14.950 TL,14950
Bornova,1+1,14.000 TL,14000
Buca,1+1,12.000 TL,12000
Bornova,1+1,14.000 TL,14000
Menemen,1+1,14.000 TL,14000
Bayraklı,3+1,14.000 TL,14000
Buca,1+1,12.000 TL,12000
Karabağlar,2+1,14.000 TL,14000
Karabağlar,2+1,13.500 TL,13500
Bayraklı,2+1,14.500 TL,14500
Buca,1+1,11.000 TL,11000
Buca,1+1,14.000 TL,14000
Buca,Stüdyo (1+0),12.000 TL,12000
Karabağlar,2+1,13.000 TL,13000
Bornova,2+1,11.000 TL,11000
Selçuk,1+1,12.000 TL,12000
Bornova,1+1,14.000 TL,14000
Torbalı,2+1,13.000 TL,13000
Urla,3+1,10.000 TL,10000
Menemen,1+1,14.000 TL,14000
Menemen,1+1,13.000 TL,13000
Menemen,1+1,14.500 TL,14500
Buca,1+1,14.000 TL,14000
Menemen,1+1,12.500 TL,12500
Menemen,1+1,12.000 TL,12000
Buca,1+1,14.500 TL,14500
Buca,1+1,14.000 TL,14000
Konak,1+1,10.000 TL,10000
Bergama,2+1,13.000 TL,13000
Bornova,Stüdyo (1+0),14.000 TL,14000
Bayraklı,2+1,12.000 TL,12000
Menemen,1+1,13.500 TL,13500
Karabağlar,2+1,14.500 TL,14500
Bayraklı,3+1,14.000 TL,14000
Ödemiş,1+1,13.000 TL,13000
Ödemiş,2+1,12.500 TL,12500
Buca,Stüdyo (1+0),13.000 TL,13000
Bergama,3+1,13.000 TL,13000
Torbalı,1+1,10.000 TL,10000
Buca,1+1,14.500 TL,14500
Bayraklı,2+1,14.000 TL,14000
Torbalı,2+0,14.000 TL,14000
Dikili,4+1,10.000 TL,10000
Menemen,1+1,14.500 TL,14500
Bornova,2+1,12.000 TL,12000
Menemen,Stüdyo (1+0),13.500 TL,13500
Buca,2+0,14.000 TL,14000
Buca,2+1,12.000 TL,12000
Buca,1+1,14.999 TL,14999
Buca,1+1,14.500 TL,14500
Karabağlar,2+1,14.000 TL,14000
Menemen,1+1,13.500 TL,13500
Buca,3+1,13.000 TL,13000
Karabağlar,2+1,10.000 TL,10000
Menemen,1+1,12.500 TL,12500
Buca,1+1,14.500 TL,14500
Karabağlar,2+1,12.000 TL,12000
Karabağlar,2+1,13.000 TL,13000
Menemen,1+1,14.000 TL,14000
Bayraklı,3+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Karabağlar,2+1,13.000 TL,13000
Çiğli,Stüdyo (1+0),14.000 TL,14000
Konak,Stüdyo (1+0),14.000 TL,14000
Buca,1+1,14.500 TL,14500
Urla,1+1,14.000 TL,14000
Bornova,Stüdyo (1+0),12.000 TL,12000
Buca,3+1,10.000 TL,10000
Bornova,2+1,10.000 TL,10000
Tire,2+1,14.000 TL,14000
Çiğli,2+1,14.000 TL,14000
Bayraklı,3+1,12.500 TL,12500
Buca,2+1,14.000 TL,14000
Bornova,1+1,14.500 TL,14500
Buca,2+1,14.500 TL,14500
Buca,2+1,13.000 TL,13000
Bayraklı,2+1,12.000 TL,12000
Menemen,1+1,13.000 TL,13000
Konak,1+1,14.000 TL,14000
Karabağlar,2+1,10.000 TL,10000
Buca,Stüdyo (1+0),12.500 TL,12500
Bayraklı,3+1,13.000 TL,13000
Menemen,1+1,14.000 TL,14000
Bayraklı,2+1,13.000 TL,13000
Buca,2+1,14.500 TL,14500
Buca,1+1,14.500 TL,14500
Ödemiş,2+1,13.000 TL,13000
Bornova,3+1,14.000 TL,14000
Ödemiş,2+1,13.500 TL,13500
Karabağlar,1+1,10.000 TL,10000
Menemen,1+1,14.000 TL,14000
Menemen,1+1,14.500 TL,14500
Bornova,3+1,10.000 TL,10000
Buca,1+1,14.000 TL,14000
Menemen,1+1,13.500 TL,13500
Buca,1+1,14.500 TL,14500
Bayraklı,2+1,12.000 TL,12000
Konak,2+1,11.000 TL,11000
